"Variante";"Seed";"Sieger";"Runden";"Beiträge";"Startfigur";"LP Gawain";"LP Gildas";"Aussetzbeiträge";"Blutungsticks"
"forms";"4270655265";"gildas";"5";"9";"gildas";"0";"51";"0";"0"
"forms";"2630123730";"gildas";"2";"4";"gawain";"0";"46";"0";"0"
"forms";"989592195";"gildas";"5";"10";"gawain";"0";"40";"0";"0"
"forms";"3644027956";"gildas";"5";"10";"gawain";"0";"46";"0";"0"
"forms";"2003496421";"gildas";"7";"13";"gildas";"0";"32";"0";"0"
"forms";"362964886";"gildas";"4";"7";"gildas";"0";"54";"0";"0"
"forms";"3017400647";"gildas";"6";"12";"gawain";"0";"33";"0";"0"
"forms";"1376869112";"gildas";"5";"10";"gawain";"0";"44";"0";"0"
"forms";"4031304873";"gildas";"6";"11";"gildas";"0";"50";"0";"0"
"forms";"2390773338";"gawain";"6";"12";"gildas";"21";"0";"0";"0"
"forms";"750241803";"gildas";"3";"6";"gawain";"0";"65";"0";"0"
"forms";"3404677564";"gildas";"8";"15";"gildas";"0";"47";"0";"0"
"forms";"1764146029";"gildas";"5";"10";"gawain";"0";"49";"0";"0"
"forms";"123614494";"gildas";"6";"12";"gawain";"0";"10";"0";"0"
"forms";"2778050255";"gildas";"6";"12";"gawain";"0";"42";"0";"0"
"forms";"1137518720";"gildas";"6";"12";"gawain";"0";"41";"0";"0"
"forms";"3791954481";"gildas";"5";"10";"gawain";"0";"37";"0";"0"
"forms";"2151422946";"gildas";"6";"11";"gildas";"0";"14";"0";"0"
"forms";"510891411";"gildas";"4";"8";"gawain";"0";"39";"0";"0"
"forms";"3165327172";"gildas";"3";"5";"gildas";"0";"65";"0";"0"
"forms";"1524795637";"gildas";"4";"8";"gawain";"0";"42";"0";"0"
"forms";"4179231398";"gildas";"5";"10";"gawain";"0";"36";"0";"0"
"forms";"2538699863";"gildas";"6";"11";"gildas";"0";"23";"0";"0"
"forms";"898168328";"gildas";"9";"18";"gawain";"0";"35";"0";"0"
"forms";"3552604089";"gildas";"6";"12";"gawain";"0";"46";"0";"0"
"forms";"1912072554";"gildas";"5";"10";"gawain";"0";"29";"0";"0"
"forms";"271541019";"gildas";"5";"10";"gawain";"0";"49";"0";"0"
"forms";"2925976780";"gildas";"4";"7";"gildas";"0";"44";"0";"0"
"forms";"1285445245";"gildas";"9";"17";"gildas";"0";"34";"0";"0"
"forms";"3939881006";"gildas";"5";"9";"gildas";"0";"27";"0";"0"
"forms";"2299349471";"gildas";"6";"11";"gildas";"0";"31";"0";"0"
"forms";"658817936";"gildas";"6";"12";"gawain";"0";"14";"0";"0"
"forms";"3313253697";"gildas";"5";"9";"gildas";"0";"45";"0";"0"
"forms";"1672722162";"gildas";"5";"10";"gawain";"0";"41";"0";"0"
"forms";"32190627";"gildas";"4";"7";"gildas";"0";"55";"0";"0"
"forms";"2686626388";"gildas";"4";"7";"gildas";"0";"42";"0";"0"
"forms";"1046094853";"gildas";"4";"8";"gawain";"0";"54";"0";"0"
"forms";"3700530614";"gildas";"5";"10";"gawain";"0";"38";"0";"0"
"forms";"2059999079";"gildas";"4";"7";"gildas";"0";"65";"0";"0"
"forms";"419467544";"gildas";"3";"5";"gildas";"0";"46";"0";"0"
"forms";"3073903305";"gildas";"3";"5";"gildas";"0";"56";"0";"0"
"forms";"1433371770";"gildas";"5";"9";"gildas";"0";"53";"0";"0"
"forms";"4087807531";"gildas";"7";"13";"gildas";"0";"25";"0";"0"
"forms";"2447275996";"gildas";"4";"7";"gildas";"0";"49";"0";"0"
"forms";"806744461";"gildas";"4";"8";"gawain";"0";"60";"0";"0"
