"Variante";"Seed";"Sieger";"Runden";"Beiträge";"Startfigur";"LP Gawain";"LP Gildas";"Aussetzbeiträge";"Blutungsticks"
"forms";"4270655265";"gawain";"6";"12";"gildas";"6";"0";"0";"0"
"forms";"2630123730";"gildas";"2";"4";"gawain";"0";"36";"0";"0"
"forms";"989592195";"gildas";"5";"10";"gawain";"0";"33";"0";"0"
"forms";"3644027956";"gildas";"5";"10";"gawain";"0";"18";"0";"0"
"forms";"2003496421";"gildas";"5";"9";"gildas";"0";"34";"0";"0"
"forms";"362964886";"gildas";"9";"17";"gildas";"0";"5";"0";"0"
"forms";"3017400647";"gildas";"5";"10";"gawain";"0";"12";"0";"0"
"forms";"1376869112";"gildas";"4";"8";"gawain";"0";"26";"0";"0"
"forms";"4031304873";"gawain";"6";"12";"gildas";"19";"0";"0";"0"
"forms";"2390773338";"gildas";"4";"7";"gildas";"0";"47";"0";"0"
"forms";"750241803";"gawain";"4";"7";"gawain";"8";"0";"0";"0"
"forms";"3404677564";"gildas";"8";"15";"gildas";"0";"26";"0";"0"
"forms";"1764146029";"gildas";"6";"12";"gawain";"0";"29";"0";"0"
"forms";"123614494";"gildas";"6";"12";"gawain";"0";"3";"0";"0"
"forms";"2778050255";"gildas";"7";"14";"gawain";"0";"11";"0";"0"
"forms";"1137518720";"gildas";"4";"8";"gawain";"0";"41";"0";"0"
"forms";"3791954481";"gildas";"4";"8";"gawain";"0";"30";"0";"0"
"forms";"2151422946";"gildas";"5";"9";"gildas";"0";"25";"0";"0"
"forms";"510891411";"gildas";"4";"8";"gawain";"0";"32";"0";"0"
"forms";"3165327172";"gildas";"3";"5";"gildas";"0";"58";"0";"0"
"forms";"1524795637";"gildas";"4";"8";"gawain";"0";"35";"0";"0"
"forms";"4179231398";"gawain";"4";"7";"gawain";"38";"0";"0";"0"
"forms";"2538699863";"gildas";"4";"7";"gildas";"0";"33";"0";"0"
"forms";"898168328";"gildas";"6";"12";"gawain";"0";"19";"0";"0"
"forms";"3552604089";"gawain";"9";"17";"gawain";"4";"0";"0";"0"
"forms";"1912072554";"gawain";"5";"9";"gawain";"13";"0";"0";"0"
"forms";"271541019";"gildas";"5";"10";"gawain";"0";"36";"0";"0"
"forms";"2925976780";"gildas";"4";"7";"gildas";"0";"37";"0";"0"
"forms";"1285445245";"gildas";"7";"13";"gildas";"0";"38";"0";"0"
"forms";"3939881006";"gildas";"4";"7";"gildas";"0";"31";"0";"0"
"forms";"2299349471";"gildas";"6";"11";"gildas";"0";"4";"0";"0"
"forms";"658817936";"gildas";"4";"8";"gawain";"0";"46";"0";"0"
"forms";"3313253697";"gildas";"5";"9";"gildas";"0";"39";"0";"0"
"forms";"1672722162";"gildas";"5";"10";"gawain";"0";"36";"0";"0"
"forms";"32190627";"gildas";"4";"7";"gildas";"0";"48";"0";"0"
"forms";"2686626388";"gildas";"4";"7";"gildas";"0";"35";"0";"0"
"forms";"1046094853";"gildas";"5";"10";"gawain";"0";"34";"0";"0"
"forms";"3700530614";"gildas";"4";"8";"gawain";"0";"33";"0";"0"
"forms";"2059999079";"gildas";"6";"11";"gildas";"0";"43";"0";"0"
"forms";"419467544";"gildas";"3";"5";"gildas";"0";"39";"0";"0"
"forms";"3073903305";"gawain";"5";"10";"gildas";"6";"0";"0";"0"
"forms";"1433371770";"gildas";"5";"9";"gildas";"0";"46";"0";"0"
"forms";"4087807531";"gildas";"7";"13";"gildas";"0";"18";"0";"0"
"forms";"2447275996";"gildas";"7";"13";"gildas";"0";"2";"0";"0"
"forms";"806744461";"gildas";"5";"10";"gawain";"0";"28";"0";"0"
